packet_id	n_blocks	top_mode	mode_margin	signal_strength	block_stability	composition_score	stress_score	matched_state_balance	negative_control_margin	missing_fraction	v_tag	mode_correlation_activation	mode_correlation_suppression	mode_correlation_delay	mode_correlation_persistent_loss	mode_correlation_redirection
F0030	5	activation	0.9878113020541257	0.922765504312379	1.0	0.1600664727016471	0.15180392663475398	0.9372780054634927	0.6906161427265985	0.1180327868852459	replication	0.922765504312379	-0.922765504312379	-0.24506139363774015	-0.8358672294436309	-0.06504579774174668
F0031	2	activation	0.3994579107011676	0.43194465554026784	1.0	0.15507123129608044	0.1644585058958973	0.9368669869125564	1.0	0.45081967213114754	none	0.43194465554026784	-0.43194465554026784	0.03248674483910025	-0.45362784878422896	-0.1272006217990805
F0032	2	activation	0.8320318678069534	0.7753776441476793	1.0	0.16824700173270188	0.17486927344701006	0.9403589011291813	1.0	0.5409836065573771	outcome	0.7753776441476793	-0.7753776441476793	-0.05665422365927408	-0.7568902388622014	-0.31012032834314973
F0033	2	activation	0.5655752800705468	0.47412263028786117	1.0	0.1489803072201551	0.145504488913761	0.9339825228090214	1.0	0.4672131147540984	reversal	0.47412263028786117	-0.47412263028786117	-0.09145264978268566	-0.421659175825607	-0.1415191386954178
F0034	2	activation	0.47484126213791694	0.4242469301399465	1.0	0.15395462894056272	0.16717400979565142	0.9404581072187332	1.0	0.5	rescue	0.4242469301399465	-0.4242469301399465	-0.05059433199797044	-0.4176957337497513	-0.14042425991804802
F0035	2	activation	0.5063714141975881	0.5553482039672446	1.0	0.15140361366568053	0.14662814538431937	0.9280098417069071	1.0	0.5327868852459017	replication	0.5553482039672446	-0.5553482039672446	-0.24445145897105855	-0.5095039508695878	0.04897678976965642
F0036	3	activation	0.3498808515203549	0.3744304906129406	1.0	0.14837949605677658	0.16139374489177435	0.9361996172848407	0.8548894460008598	0.5519125683060109	none	0.3744304906129406	-0.3744304906129406	-0.17260006560217278	-0.3115136094908472	0.024549639092585663
F0037	3	activation	0.7189826995075802	0.6257792973217137	1.0	0.14811974258167157	0.14718158103262807	0.9410567524187716	1.0	0.5901639344262295	outcome	0.6257792973217137	-0.6257792973217137	-0.13275942835785934	-0.616614951212933	-0.09320340218586651
F0038	3	activation	0.24540059382574878	0.36883032079939754	1.0	0.1451010861155833	0.16895473436829234	0.9348898797025853	0.8892801593779188	0.5300546448087432	reversal	0.36883032079939754	-0.36883032079939754	-0.35078161535892916	-0.22433186471347674	0.12342972697364876
F0039	3	activation	0.8388166774844775	0.7020842924113729	1.0	0.1453503669579445	0.1570192470382336	0.9408415202766087	1.0	0.5081967213114754	rescue	0.7020842924113729	-0.7020842924113729	-0.1367323850731046	-0.6494001266131788	-0.18117732498983788
F0040	3	activation	0.43531856903220195	0.5254306039956718	1.0	0.15441327071253533	0.1617145177750824	0.9303643377920767	1.0	0.5136612021857924	replication	0.5254306039956718	-0.5254306039956718	-0.23787403127745793	-0.4756804938975096	0.09011203496346983
F0041	5	activation	0.820133501469489	0.7868299927028553	1.0	0.16217866082791846	0.16222249710754758	0.9391715693312525	1.0	0.5475409836065573	none	0.7868299927028553	-0.7868299927028553	-0.03330350876663378	-0.7921697022214249	-0.22298198823346535
F0042	5	activation	0.4072923231198745	0.6186816234378516	1.0	0.15747254788011852	0.15484262406338162	0.9379602681545044	0.8586937056873517	0.5377049180327869	outcome	0.6186816234378516	-0.6186816234378516	0.2113893003179771	-0.701384492062988	-0.3839807906995789
F0043	5	activation	0.5762312311832642	0.5603065898612436	1.0	0.15547794639010679	0.15840249023333225	0.9349213964712408	0.8808491664901332	0.5836065573770491	reversal	0.5603065898612436	-0.5603065898612436	-0.23246378002850293	-0.4761561081061637	-0.015924641322020632
F0044	5	activation	0.5596820858088533	0.59241893209772	0.8	0.14440321158120498	0.15786159220483265	0.9369657610982387	0.9385869032046433	0.4885245901639344	rescue	0.59241893209772	-0.59241893209772	-0.2189580110074472	-0.5246599277293683	0.03273684628886677
F0045	5	activation	0.37202328140625807	0.4142515121106205	1.0	0.16376866741759807	0.16562530672588274	0.9356038163504206	1.0	0.5245901639344263	replication	0.4142515121106205	-0.4142515121106205	-0.16501017006743454	-0.3759739143868571	0.04222823070436241
F0046	2	activation	0.9457609408109542	0.9765774964950552	1.0	0.6923128089550699	0.14910212191625477	0.5474533113967956	0.13482831027432274	0.0	none	0.9765774964950552	-0.9765774964950552	-0.3441195436691448	-0.8504843878984564	0.03081655568410103
F0047	2	activation	0.9999179569731389	0.9819572676388729	1.0	0.7013073763103159	0.14541617025843093	0.653296348205197	0.10673809714149174	0.0	outcome	0.9819572676388729	-0.9819572676388729	-0.29120784511648456	-0.8796464296053828	-0.017960689334266033
F0048	2	activation	0.9696361205955785	0.9854822670186338	1.0	0.7217659869587103	0.16132226428717503	0.5365242891824376	0.14242778671112166	0.0	reversal	0.9854822670186338	-0.9854822670186338	-0.33480868073864856	-0.8636289384574937	0.015846146423055395
F0049	2	activation	1.0197611459789067	0.9814842990126604	1.0	0.7270943696801367	0.1413206340379642	0.6107915278757832	0.12023009730994039	0.0	rescue	0.9814842990126604	-0.9814842990126604	-0.27014631597770494	-0.8873351076898662	-0.03827684696624626
F0050	2	activation	0.919482685356485	0.9806875851920875	1.0	0.6688302004789576	0.16205731531167628	0.5938511827542012	0.20266941902710978	0.0	replication	0.9806875851920875	-0.9806875851920875	-0.3767761866227954	-0.8436910869845647	0.06120489983560254
F0051	3	activation	0.9792818721356435	0.985405063451204	1.0	0.7343745233975966	0.14435972385704077	0.5371261011180652	0.08126726255729977	0.0	none	0.985405063451204	-0.985405063451204	-0.3186147213451842	-0.8705432152934411	0.006123191315560541
F0052	3	activation	1.0018171707260077	0.9925193261132826	1.0	0.7326442290384387	0.1581054734433991	0.6496912659143343	0.11392424204164053	0.0	outcome	0.9925193261132826	-0.9925193261132826	-0.30460145983731496	-0.8863653354870781	-0.009297844612725058
F0053	3	activation	0.9983498487272805	0.9862716835168526	1.0	0.6797019365541591	0.1523538197908825	0.5210304202534395	0.11372809706976128	0.0	reversal	0.9862716835168526	-0.9862716835168526	-0.29946517558233626	-0.881328863345923	-0.012078165210427915
F0054	3	activation	0.9901282961099747	0.9876175606308761	1.0	0.6908102385187401	0.16727034642288746	0.5831334470699829	0.14575943502880873	0.0	rescue	0.9876175606308761	-0.9876175606308761	-0.3076554372816427	-0.8824166477532148	-0.0025107354790985313
F0055	3	activation	0.9862224415049968	0.9871261569614658	1.0	0.7238773747644626	0.16068539679810317	0.5413992520253182	0.12397205016076451	0.0	replication	0.9871261569614658	-0.9871261569614658	-0.3054220290936512	-0.8838421825228548	0.0009037154564689424
F0056	5	activation	1.0052411072172547	0.9921041118397985	1.0	0.7003553236574691	0.15041122330006607	0.5594070857444147	0.09197031543529866	0.0	none	0.9921041118397985	-0.9921041118397985	-0.30635643940060914	-0.8823712041352504	-0.013136995377456108
F0057	5	activation	0.9654489583067756	0.985506084932659	1.0	0.7264324743503293	0.15809471376193365	0.6184839567046967	0.07198511646516748	0.0	outcome	0.985506084932659	-0.985506084932659	-0.34025450458861567	-0.858456222797867	0.020057126625883423
F0058	5	activation	1.0015925839279367	0.9897666980195695	1.0	0.6793942619904975	0.14848503513453465	0.6371402351881051	0.11362516606502915	0.0	reversal	0.9897666980195695	-0.9897666980195695	-0.29558179523627287	-0.8860600203791797	-0.011825885908367226
F0059	5	activation	1.001014980647306	0.9922620463160872	1.0	0.7161368398394299	0.15747125647109053	0.5661002693325199	0.10349898375337874	0.0	rescue	0.9922620463160872	-0.9922620463160872	-0.30088935497223296	-0.8870077687128787	-0.00875293433121901
F0060	5	activation	1.0021342826932713	0.9913594143878159	1.0	0.7110403399913994	0.15656943087189254	0.5610901802421581	0.07818109065767964	0.0	replication	0.9913594143878159	-0.9913594143878159	-0.3070155927477451	-0.8824412297406726	-0.010774868305455416
F0061	2	activation	0.8764636100334198	0.8692499894569716	1.0	0.6645816001817738	0.14600444327142717	0.5367997631057124	0.4493815997955116	0.11475409836065574	none	0.8692499894569716	-0.8692499894569716	-0.2845466056975286	-0.7698621302271632	-0.007213620576448099
F0062	2	activation	0.8146514100340614	0.9194308384369887	1.0	0.7004791153809229	0.15550840915846478	0.589665214230408	0.5041333762197686	0.09836065573770492	outcome	0.9194308384369887	-0.9194308384369887	-0.3869179677714836	-0.7761038187156277	0.10477942840292731
F0063	2	activation	0.8840384378707701	0.9050118484860864	1.0	0.7898689719615655	0.1662129174708225	0.6707226900164694	0.3743369493457649	0.12295081967213115	reversal	0.9050118484860864	-0.9050118484860864	-0.3271744088936754	-0.7779920880874925	0.02097341061531637
F0064	2	activation	0.8625269032775451	0.908164305764291	1.0	0.7216020707145183	0.1715886054648889	0.592231589537209	0.39366081091897454	0.10655737704918032	rescue	0.908164305764291	-0.908164305764291	-0.3327987075293222	-0.7902661728148253	0.04563740248674589
F0065	2	activation	0.9168555305544849	0.8424271005811987	1.0	0.6767097366043966	0.15989748821518895	0.5725755476049152	0.28070375358409017	0.07377049180327869	replication	0.8424271005811987	-0.8424271005811987	-0.07442842997328616	-0.8157884472307968	-0.18372751169760734
F0066	3	activation	0.8128435885478398	0.8891361521319081	1.0	0.7480636604244698	0.1565602878913691	0.560875294273677	0.11930113629279049	0.14207650273224043	none	0.8891361521319081	-0.8891361521319081	-0.36096505966478415	-0.7671553002292784	0.07629256358406832
F0067	3	activation	0.8572977549274635	0.8731341533711194	1.0	0.7453756134944262	0.15403412211965994	0.5522934825388195	0.18997575867456873	0.13114754098360656	outcome	0.8731341533711194	-0.8731341533711194	-0.2636990624489007	-0.7890447242107154	0.01583639844365589
F0068	3	activation	0.9303595265854229	0.9085981249757292	1.0	0.6958216246773673	0.15593996591538056	0.6518332440048655	0.18752448593526994	0.1366120218579235	reversal	0.9085981249757292	-0.9085981249757292	-0.25961264505913983	-0.8231709964200024	-0.02176140160969365
F0069	3	activation	0.9197503832485591	0.9075104599385933	1.0	0.6644104027356443	0.16834679823528004	0.58505097835525	0.3789397997649806	0.12568306010928962	rescue	0.9075104599385933	-0.9075104599385933	-0.29369398091754056	-0.8014054595192994	-0.012239923309965834
F0070	3	activation	0.9763810990665736	0.9414643756425458	1.0	0.7441744034869328	0.17596939823583735	0.6185345856211488	0.1738066150654739	0.17486338797814208	replication	0.9414643756425458	-0.9414643756425458	-0.2422042768590624	-0.8605405783235063	-0.03491672342402771
F0071	5	activation	0.9986339673112374	0.9686408263419195	1.0	0.6842064841890935	0.1512387436848629	0.5860033652995679	0.1807857225502324	0.12459016393442623	none	0.9686408263419195	-0.9686408263419195	-0.2921243883202032	-0.8621701855681478	-0.0299931409693179
F0072	5	activation	0.9604732017749842	0.9257966917883942	1.0	0.7340364319020143	0.15620889531655927	0.5753307652126727	0.06085660867293963	0.10163934426229508	outcome	0.9257966917883942	-0.9257966917883942	-0.23531810254314584	-0.8576183094226193	-0.034676509986590054
F0073	5	activation	1.0441271102334493	0.966208866657307	1.0	0.7495344794623486	0.1566760086517228	0.6035214341735218	0.14470820315763655	0.10819672131147541	reversal	0.966208866657307	-0.966208866657307	-0.23654418644907435	-0.8828773332904999	-0.07791824357614224
F0074	5	activation	1.004804139162318	0.9508401736176936	1.0	0.7311335294853213	0.15410105074627803	0.5722376756814018	0.17636456092709152	0.11475409836065574	rescue	0.9508401736176936	-0.9508401736176936	-0.24209995327455175	-0.8663254685246068	-0.05396396554462431
F0075	5	activation	0.9832702932588165	0.957928001917111	1.0	0.724154663827857	0.15747782052250375	0.5865226264613337	0.32067071670716507	0.13442622950819672	replication	0.957928001917111	-0.957928001917111	-0.2671462899506032	-0.8634266367612212	-0.025342291341705472
F0076	2	activation	0.9983440033205315	0.8703778200688805	1.0	0.738018562196892	0.1658852051320662	0.6427576578329651	1.0	0.5573770491803278	none	0.8703778200688805	-0.8703778200688805	-0.27519303587540483	-0.8095442469369518	-0.12796618325165102
F0077	2	activation	0.503883894564833	0.4403279700610669	1.0	0.7084898979254954	0.16342177867711968	0.5438819847025465	0.69581211821431	0.48360655737704916	outcome	0.4403279700610669	-0.4403279700610669	-0.06355592450376613	-0.40930138459539744	-0.07373861628937159
F0078	2	activation	0.9167145424251166	0.8512407329084599	1.0	0.6918156682761353	0.15715403537609773	0.48842441619521115	1.0	0.5491803278688525	reversal	0.8512407329084599	-0.8512407329084599	-0.06547380951665671	-0.8465762516715964	-0.1942765389293389
F0079	2	activation	0.7939657281743532	0.6917323850036637	1.0	0.6638264195107353	0.15021208771092234	0.5261087823461907	0.7847537205507722	0.48360655737704916	rescue	0.6917323850036637	-0.6917323850036637	-0.16792786666836595	-0.6295637027232692	-0.10223334317068945
F0080	2	activation	0.8563829757275303	0.7649117645195236	1.0	0.7329984585052053	0.14832840692119567	0.5728168811891748	0.7932612848486019	0.4918032786885246	replication	0.7649117645195236	-0.7649117645195236	-0.22561334775672323	-0.6984645361476183	-0.09147121120800678
F0081	3	activation	0.5671128350401081	0.6654976432498374	1.0	0.7217607246071001	0.1538335678655502	0.597936097865184	0.7978885753940832	0.47540983606557374	none	0.6654976432498374	-0.6654976432498374	-0.39031826611190207	-0.5257272567202942	0.09838480820972931
F0082	3	activation	0.83323502238038	0.7285826810443825	1.0	0.7165648658826373	0.16280022258612645	0.5192682453914828	0.5011504976160055	0.5355191256830601	outcome	0.7285826810443825	-0.7285826810443825	-0.1652868357493555	-0.6758074113996064	-0.10465234133599756
F0083	3	activation	0.7538757726497666	0.6463414893788185	1.0	0.6452734372732691	0.15893202581929172	0.5651706426767884	0.6385074900182088	0.5081967213114754	reversal	0.6463414893788185	-0.6463414893788185	-0.13773671953404523	-0.5927214077127946	-0.10753428327094809
F0084	3	activation	0.6632683255268402	0.6141126819780611	1.0	0.6794702612206832	0.1678587204854014	0.5949829304546985	0.48165207879846605	0.46994535519125685	rescue	0.6141126819780611	-0.6141126819780611	-0.21411904951180608	-0.5433823580054079	-0.049155643548779125
F0085	3	activation	0.5521846991254242	0.4964485404247622	1.0	0.6268572436949024	0.15223829246073248	0.5723198832956526	0.7188470063011269	0.5136612021857924	replication	0.4964485404247622	-0.4964485404247622	-0.055736158700661974	-0.46695391162904404	-0.11956038500424283
F0086	5	activation	0.791306924067923	0.7447842710759971	1.0	0.7212476391730644	0.15299308983868964	0.5474172955487486	0.5022086044363223	0.5475409836065573	none	0.7447842710759971	-0.7447842710759971	-0.2402755597949077	-0.6602860614078296	-0.046522652991925956
F0087	5	activation	0.7891312154321463	0.831718698637621	1.0	0.6647608693932541	0.15625795579887267	0.5974929546880574	0.4317329467030029	0.47540983606557374	outcome	0.831718698637621	-0.831718698637621	-0.3316327792488374	-0.7085679987945317	0.04258748320547476
F0088	5	activation	0.9420482148143337	0.803444237198581	1.0	0.6979017079032936	0.15842335222351334	0.5762818731814503	0.6367727215773826	0.49508196721311476	reversal	0.803444237198581	-0.803444237198581	-0.1881080318563713	-0.7394059859242549	-0.13860397761575266
F0089	5	activation	0.7761130091484242	0.7470380993737205	1.0	0.7052858712816901	0.1461167683098876	0.6289604313063399	0.5065306461613941	0.5049180327868853	rescue	0.7470380993737205	-0.7470380993737205	-0.2328906035481786	-0.6745767372841909	-0.029074909774703766
F0090	5	activation	0.9416212811332123	0.8184392091537598	1.0	0.7244635270481792	0.15265761758605745	0.5705102469959843	0.692294022826462	0.5868852459016394	replication	0.8184392091537598	-0.8184392091537598	-0.1800555498279168	-0.7589561100290664	-0.12318207197945252
F0091	2	activation	0.5165306585917491	0.879481470421082	1.0	0.15452780427715013	0.6510559884903788	0.9368243219425646	0.15266916424901356	0.0	none	0.879481470421082	-0.879481470421082	-0.6380348678438994	-0.6438484513125545	0.36295081182933303
F0092	2	activation	0.6873820762708018	0.9329724779951062	1.0	0.1510756442425703	0.697448238480709	0.9341548043590306	0.06392080016566781	0.0	outcome	0.9329724779951062	-0.9329724779951062	-0.5414744671626877	-0.7348131058872247	0.2455904017243043
F0093	2	activation	0.6524516893215996	0.9258705537828308	1.0	0.14882674825458156	0.6429964965865174	0.9328573417805683	0.17741678818269846	0.0	reversal	0.9258705537828308	-0.9258705537828308	-0.5672883444464478	-0.7161573006655818	0.2734188644612312
F0094	2	activation	0.6370910444528249	0.8948083913669654	1.0	0.16122831244358884	0.690545726679085	0.9268759499168285	0.038831890611375486	0.0	rescue	0.9201081547008442	-0.9201081547008442	-0.5609765230980363	-0.7145272646927462	0.28301711024801923
F0095	2	activation	0.5987468952396149	0.910159875749288	1.0	0.1452799319225901	0.6549193602940071	0.9382826668611344	0.14466735585695445	0.0	replication	0.910159875749288	-0.910159875749288	-0.5887202170384461	-0.6968819958589426	0.31141298050967314
F0096	3	activation	0.6440890535072744	0.9308266723598426	1.0	0.1673730479263471	0.650234266444743	0.9422797388362842	0.13516247162140826	0.0	none	0.9308266723598426	-0.9308266723598426	-0.5763109635303766	-0.7183681465841459	0.2867376188525682
F0097	3	activation	0.554443745645653	0.9022615094340701	1.0	0.15221728177710492	0.643468776280018	0.9416517825261302	0.18458579566203914	0.0	outcome	0.9022615094340701	-0.9022615094340701	-0.6288729163945646	-0.6698963287963249	0.34781776378841706
F0098	3	activation	0.5217744342543567	0.890615220673466	1.0	0.16344749978028844	0.6090716203492454	0.9412108280606918	0.20817594486009516	0.0	reversal	0.890615220673466	-0.890615220673466	-0.6472514036750825	-0.6494051252298746	0.36884078641910933
F0099	3	activation	0.5965664185030168	0.9148446820129988	1.0	0.15328162112891328	0.6663471655275964	0.93259438467651	0.09010033182107502	0.0	rescue	0.9148446820129988	-0.9148446820129988	-0.5979939414736484	-0.6954121019558348	0.318278263509982
F0100	3	activation	0.6521760412825117	0.9269129514409207	1.0	0.16189261491848927	0.6804452102671877	0.9386425168583431	0.1279827102811737	0.0	replication	0.9269129514409207	-0.9269129514409207	-0.5712102779182646	-0.71913722763602	0.2747369101584089
F0101	5	activation	0.5201333375390106	0.8918089904960514	1.0	0.15812363912667884	0.6414125731053412	0.9334274697913121	0.13405346904147752	0.0	none	0.8918089904960514	-0.8918089904960514	-0.6516294224871448	-0.650272480018251	0.37167565295704086
F0102	5	activation	0.5926766723858958	0.9157815428851095	1.0	0.15869497613473743	0.7040613610647604	0.9364576322376513	0.0565601856630249	0.0	outcome	0.9157815428851095	-0.9157815428851095	-0.6045276350844849	-0.6935186840981168	0.3231048704992137
F0103	5	activation	0.6230703069427719	0.925908052024389	1.0	0.16147197558556745	0.6524370533533582	0.9353240342986234	0.11940950068713452	0.0	reversal	0.925908052024389	-0.925908052024389	-0.5913242352225792	-0.7076488864893592	0.3028377450816171
F0104	5	activation	0.6323090661637003	0.9280138784035135	1.0	0.15470389677749935	0.6417561759323993	0.9395061935616258	0.17388220451873404	0.0	rescue	0.9280138784035135	-0.9280138784035135	-0.5780019207733925	-0.7183075441503401	0.2957048122398131
F0105	5	activation	0.6142472997820205	0.9229469962498106	1.0	0.16099152912297685	0.7015486078005685	0.9330142555525948	0.062001767626287285	0.0	replication	0.9229469962498106	-0.9229469962498106	-0.5917882822483	-0.7071962689209569	0.30869969646779
F0106	2	activation	0.6408453891909609	0.8230224188792415	1.0	0.1510694005573548	0.6583851401158203	0.9315893513090584	0.24748168109882784	0.10655737704918032	none	0.8230224188792415	-0.8230224188792415	-0.4496879511835503	-0.6591962511215783	0.18217702968828065
F0107	2	activation	0.4269328585924659	0.7377224830255301	1.0	0.15424497725759048	0.6806472610532058	0.9304546229592441	0.19435544215679024	0.08196721311475409	outcome	0.7377224830255301	-0.7377224830255301	-0.5157207753446592	-0.5548279962128206	0.31078962443306424
F0108	2	activation	0.35457170310335373	0.7630094580189272	1.0	0.14924844301588103	0.6385992160551065	0.9384269882219576	0.41012838009430597	0.10655737704918032	reversal	0.7630094580189272	-0.7630094580189272	-0.6622655936420013	-0.5298679578600899	0.40843775491557344
F0109	2	activation	0.23999308024655108	0.6070186193248821	1.0	0.1469689909544861	0.6098540678782799	0.9420221895670682	0.1796571527906511	0.13114754098360656	rescue	0.6070186193248821	-0.6070186193248821	-0.5763915602187107	-0.38312799645160794	0.367025539078331
F0110	2	activation	0.18709254879197423	0.6217970633684405	1.0	0.16115944841089927	0.6343534925647499	0.942229809842827	0.1440771512920751	0.1557377049180328	replication	0.6217970633684405	-0.6217970633684405	-0.6427919373463507	-0.36150093256455934	0.4347045145764663
F0111	3	activation	0.4480905326485542	0.8206492213530083	1.0	0.1659926239615743	0.6573401450518278	0.9386893959151935	0.2615770522302484	0.11475409836065574	none	0.8206492213530083	-0.8206492213530083	-0.6066713630786684	-0.5969691939523362	0.37255868870445413
F0112	3	activation	0.458105168178915	0.7642928592953449	1.0	0.1581854117053097	0.6236850428651568	0.9428861753872287	0.08803469163527622	0.11475409836065574	outcome	0.8054008013053906	-0.8054008013053906	-0.6056400596812975	-0.573821642469243	0.3472956331264756
F0113	3	activation	0.45442654466700483	0.7784925130492398	1.0	0.15624452222272472	0.6495954009745256	0.9391513915154251	0.30531935354252904	0.15300546448087432	reversal	0.7784925130492398	-0.7784925130492398	-0.59521292213354	-0.545971029702745	0.324065968382235
F0114	3	activation	0.6048899256655766	0.8586487352623695	1.0	0.14995695204171894	0.6582709313675342	0.9370471071367741	0.2457949884185605	0.12021857923497267	rescue	0.8586487352623695	-0.8586487352623695	-0.5200078338741029	-0.6648588951803438	0.2537588095967928
F0115	3	activation	0.7327580145550266	0.9015200065618539	1.0	0.15598631863222268	0.6918415359009112	0.9368965175192984	0.296918931366138	0.15846994535519127	replication	0.9015200065618539	-0.9015200065618539	-0.47475968074976826	-0.7287933681497443	0.16876199200682732
F0116	5	activation	0.6319962217987445	0.8958755550539441	1.0	0.15886226874058423	0.6275546307537541	0.9358684608135293	0.3639448489401589	0.13442622950819672	none	0.8958755550539441	-0.8958755550539441	-0.5545773310696549	-0.6887118441721154	0.26387933325519963
F0117	5	activation	0.6256131614226536	0.8706674718974932	1.0	0.15612097416630139	0.6146878893398993	0.9373528270705106	0.24384407359345361	0.14426229508196722	outcome	0.8706674718974932	-0.8706674718974932	-0.5361657948335828	-0.6643494147712411	0.24505431047483958
F0118	5	activation	0.5282439670742697	0.8653364170657573	1.0	0.1552031612295485	0.6409899248250125	0.9314962164503091	0.1279796693164056	0.1377049180327869	reversal	0.8653364170657573	-0.8653364170657573	-0.599546879018257	-0.6434897902436024	0.3370924499914876
F0119	5	activation	0.6595266791159639	0.9053358485861019	1.0	0.16442328443610477	0.6792845185847425	0.9370274146457472	0.16227298309609428	0.11475409836065574	rescue	0.9053358485861019	-0.9053358485861019	-0.5490481221580692	-0.6966125766027831	0.24580916947013812
F0120	5	activation	0.4338941960119055	0.8190559761505499	1.0	0.1645246639535484	0.6500788794602421	0.9341458468221722	0.09775327645887943	0.15081967213114755	replication	0.821430286529894	-0.821430286529894	-0.6188158162460511	-0.5931345476117819	0.38753609051798854
F0121	2	activation	0.5830858911245415	0.6643271003531421	1.0	0.15475415031619477	0.5631279024473167	0.9407961481774542	0.8658837528287461	0.5245901639344263	none	0.6643271003531421	-0.6643271003531421	-0.3878982935936097	-0.5127350088666748	0.0812412092286007
F0122	2	activation	0.7047361013632456	0.6410964410886022	1.0	0.16747182131451718	0.6047046351395177	0.9319844288901927	0.5500352562498717	0.5163934426229508	outcome	0.6410964410886022	-0.6410964410886022	-0.17541989804685945	-0.5647851121113132	-0.0636396602746434
F0123	2	activation	0.5198649706384312	0.5377607445479766	1.0	0.16689481703407155	0.6201415761319826	0.930691260236107	0.7323414712415703	0.5327868852459017	reversal	0.5377607445479766	-0.5377607445479766	-0.295335199488493	-0.4446137666260175	0.017895773909545432
F0124	2	activation	0.3577664154248098	0.3819672760025421	1.0	0.1664422225776635	0.5916228413617675	0.9267524311453624	0.6010834560819021	0.5245901639344263	rescue	0.3819672760025421	-0.3819672760025421	-0.13320931307619036	-0.34798670331889053	0.02420086057773232
F0125	2	activation	0.3848952499280267	0.5597731551496261	1.0	0.1665929840682388	0.5845175325427475	0.9399823101739012	0.7577449051699724	0.5163934426229508	replication	0.5597731551496261	-0.5597731551496261	-0.35046724571894067	-0.43930365956610623	0.17487790522159938
F0126	3	activation	0.680061675531246	0.7264003512862148	1.0	0.16058871591624424	0.6222446113625978	0.9309138493685732	0.5410416375907124	0.5136612021857924	none	0.7264003512862148	-0.7264003512862148	-0.3558728205085498	-0.5973129638779737	0.04633867575496883
F0127	3	activation	0.7456165948634637	0.6752626700811634	1.0	0.15397980599109573	0.6425358860800094	0.9334723237364625	0.7871135999401513	0.5245901639344263	outcome	0.6752626700811634	-0.6752626700811634	-0.15695254676792197	-0.6494153610480318	-0.07035392478230024
F0128	3	activation	0.3321024240598086	0.47142999883560205	1.0	0.15560982598324502	0.6503589897250027	0.930671579769226	0.46851441922707615	0.48633879781420764	reversal	0.47142999883560205	-0.47142999883560205	-0.3710841772680049	-0.3218437659673869	0.13932757477579347
F0129	3	activation	0.8948347843665809	0.8237237393492528	1.0	0.14476305012421542	0.616567585040856	0.9370409571112892	1.0	0.45901639344262296	rescue	0.8237237393492528	-0.8237237393492528	-0.26327993216467016	-0.7487460543371863	-0.07111104501732816
F0130	3	activation	0.2523088303579267	0.3191853261553912	1.0	0.15026143694035632	0.6863271687100647	0.9423003332154872	0.3063694660648266	0.5355191256830601	replication	0.3191853261553912	-0.3191853261553912	-0.2035062110358712	-0.2616808153835042	0.06687649579746448
F0131	5	activation	0.5762073737709503	0.7074512781265312	1.0	0.15438461814749113	0.6915564722593647	0.9346304132124474	0.4175158914725131	0.5147540983606558	none	0.7074512781265312	-0.7074512781265312	-0.3436726940008341	-0.5755943282546112	0.1312439043555809
F0132	5	activation	0.6587659523066425	0.6354448420745057	0.8	0.15702724448082683	0.6356944203306243	0.9350458894473856	0.5590698572160429	0.4852459016393443	outcome	0.6354448420745057	-0.6354448420745057	-0.15918684355129992	-0.5993030969619958	-0.02332111023213675
F0133	5	activation	0.31607236213420953	0.6049123188805786	0.8	0.15827100650493894	0.6017893608997245	0.9407938630176262	0.7161501681142901	0.5344262295081967	reversal	0.6049123188805786	-0.6049123188805786	-0.4386945557661735	-0.49746667597735167	0.2888399567463691
F0134	5	activation	0.30331552517719795	0.44641994692410886	1.0	0.16201032834370788	0.6279905360298873	0.932969041918745	0.3775650113141479	0.5245901639344263	rescue	0.44641994692410886	-0.44641994692410886	-0.34945536014825584	-0.3057035255291871	0.1431044217469109
F0135	5	activation	0.18441772151747526	0.5128892712183039	1.0	0.16051713338519527	0.6397051621949603	0.9396332645966629	0.35628399365203334	0.5180327868852459	replication	0.5128892712183039	-0.5128892712183039	-0.5185050209487403	-0.331154634005843	0.3284715497008286
F0136	2	suppression	0.09753151169055407	0.7806561850245841	1.0	0.15496355224081143	0.14510358149639885	0.933867364499781	0.4494138342639838	0.0	none	-0.9687525573291659	0.9687525573291659	0.30193544698896074	0.8712210456386118	-0.01036302226918766
F0137	2	suppression	0.07930180785474694	0.7674060512916012	1.0	0.15292285671811218	0.15211750409680086	0.9350351915202477	0.4377761657156685	0.0	outcome	-0.9743617588824137	0.9743617588824137	0.25077164580462274	0.8950599510276668	0.04256475337269747
F0138	2	suppression	0.09192364267012676	0.7635448878561851	1.0	0.16932119764761444	0.15051774403913046	0.9315926579744284	0.4194073236365301	0.0	reversal	-0.9727041330408898	0.9727041330408898	0.280346419486786	0.880780490370763	0.030585973525473487
F0139	2	suppression	0.0930755793033653	0.7474027305982179	1.0	0.16421221549271253	0.14881643808447578	0.9387550181637571	0.4104338630512607	0.0	rescue	-0.9754735460285034	0.9754735460285034	0.2869490581779443	0.8823979667251381	0.0213135419080927
F0140	2	suppression	0.0837245971498346	0.829606719774472	1.0	0.15850006755447466	0.13923350247956645	0.9401607544823961	0.4827735856760661	0.0	replication	-0.9702644677453612	0.9702644677453612	0.27024607445473003	0.8865398705955266	0.034787878080812004
