scenario_id	n_blocks	n_pathways	n_windows	pathway_correlation	effect_size	artifact	n_perm	target_q	signal_modes	replicate	seed	method	exact_sign_permutation_resolution	fdp	family_wise_false_positive	power	onset_location_mae	peak_location_mae	false_e_promotion	false_e_demotion	non_e0_call_fraction	n_calls	n_false_calls	n_true_calls
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	0	20260716	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	0	20260716	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	0	20260716	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	1	20261725	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	1	20261725	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	1	20261725	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	2	20262734	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	2	20262734	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	2	20262734	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	3	20263743	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	3	20263743	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	3	20263743	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	4	20264752	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	4	20264752	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	4	20264752	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	5	20265761	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	5	20265761	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	5	20265761	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	6	20266770	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	6	20266770	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	6	20266770	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	7	20267779	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	7	20267779	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	7	20267779	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	8	20268788	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	8	20268788	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	8	20268788	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	9	20269797	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	9	20269797	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	9	20269797	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	10	20270806	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	10	20270806	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	10	20270806	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	11	20271815	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	11	20271815	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	11	20271815	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	12	20272824	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	12	20272824	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	12	20272824	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	13	20273833	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	13	20273833	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	13	20273833	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	14	20274842	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	14	20274842	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	14	20274842	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	15	20275851	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	15	20275851	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	15	20275851	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	16	20276860	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	16	20276860	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	16	20276860	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	17	20277869	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	17	20277869	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	17	20277869	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	18	20278878	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	18	20278878	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	18	20278878	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	19	20279887	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	19	20279887	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	19	20279887	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	20	20280896	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	20	20280896	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	20	20280896	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	21	20281905	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	21	20281905	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	21	20281905	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	22	20282914	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	22	20282914	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	22	20282914	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	23	20283923	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	23	20283923	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	23	20283923	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	24	20284932	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	24	20284932	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	24	20284932	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	25	20285941	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	25	20285941	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	25	20285941	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	26	20286950	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	26	20286950	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	26	20286950	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	27	20287959	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	27	20287959	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	27	20287959	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	28	20288968	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	28	20288968	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	28	20288968	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	29	20289977	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	29	20289977	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	29	20289977	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	30	20290986	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	30	20290986	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	30	20290986	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	31	20291995	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	31	20291995	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	31	20291995	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	32	20293004	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	32	20293004	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	32	20293004	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	33	20294013	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	33	20294013	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	33	20294013	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	34	20295022	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	34	20295022	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	34	20295022	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	35	20296031	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	35	20296031	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	35	20296031	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	36	20297040	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	36	20297040	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	36	20297040	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	37	20298049	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	37	20298049	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	37	20298049	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	38	20299058	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	38	20299058	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	38	20299058	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	39	20300067	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	39	20300067	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	39	20300067	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	40	20301076	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	40	20301076	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	40	20301076	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	41	20302085	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	41	20302085	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	41	20302085	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	42	20303094	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	42	20303094	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	42	20303094	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	43	20304103	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	43	20304103	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	43	20304103	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	44	20305112	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	44	20305112	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	44	20305112	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	45	20306121	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	45	20306121	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	45	20306121	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	46	20307130	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	46	20307130	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	46	20307130	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	47	20308139	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	47	20308139	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	47	20308139	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	48	20309148	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	48	20309148	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	48	20309148	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	49	20310157	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	49	20310157	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	49	20310157	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	50	20311166	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	50	20311166	per_event_max_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	50	20311166	family_wide_maxT_fwer	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW01	3	20	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	51	20312175	naive_selected_window_bh	0.125	0.0	0.0				0.0	0.0	0.0	0	0	0
